time,target,true_x,true_z,meas_x,meas_z,measurement_available,est_x,est_z
17.088,TARGET_2,0.501981,-0.091961,0.484099,-0.073234,True,0.5003219462282491,-0.08280649167815937
17.152,TARGET_2,0.502579,-0.09445,0.486372,-0.084427,True,0.4950496333961381,-0.08455758294272732
17.216,TARGET_2,0.503177,-0.096939,,,False,0.49514018769343077,-0.08638937581558455
17.28,TARGET_2,0.503775,-0.099428,0.489349,-0.108791,True,0.4923745081031742,-0.09821008852646039
17.344,TARGET_2,0.504373,-0.101917,0.489049,-0.104057,True,0.49090615776420987,-0.10208354282421268
17.408,TARGET_2,0.504971,-0.104407,0.505451,-0.102131,True,0.4967698203384443,-0.10356106331253281
17.472,TARGET_2,0.505569,-0.106896,0.513388,-0.098024,True,0.503544342511059,-0.10278683446340098
17.536,TARGET_2,0.506167,-0.109385,0.4909,-0.098585,True,0.49885116634326054,-0.10246208353450822
17.6,TARGET_2,0.506765,-0.111874,0.512751,-0.097996,True,0.5045192299765285,-0.10195417326382286
17.664,TARGET_2,0.507363,-0.114363,0.503994,-0.113517,True,0.5046527287097791,-0.10770759554508724
17.728,TARGET_2,0.507961,-0.116853,0.499891,-0.100201,True,0.5030951065540479,-0.10604165114993928
17.792,TARGET_2,0.508559,-0.119342,0.518388,-0.103357,True,0.5094023028481999,-0.10615437265276345
17.856,TARGET_2,0.509157,-0.121831,0.491433,-0.107484,True,0.5027475236170639,-0.10779334001956792
17.92,TARGET_2,0.509755,-0.12432,0.521372,-0.140452,True,0.5103209124315646,-0.12182218187639866
17.984,TARGET_2,0.510353,-0.126809,0.508658,-0.131651,True,0.5101126876314618,-0.1272321027096967
18.048,TARGET_2,0.510951,-0.129299,0.497158,-0.1229,True,0.5054039448200208,-0.12713696402738156
18.112,TARGET_2,0.511548,-0.131788,0.503277,-0.130811,True,0.5047961347035103,-0.130115508184732
18.176,TARGET_2,0.512146,-0.134277,0.495158,-0.139406,True,0.5011823516015727,-0.13533194944038643
18.24,TARGET_2,0.512744,-0.136766,0.528222,-0.121717,True,0.5119477097592054,-0.13157549291750203
18.304,TARGET_2,0.513342,-0.139255,,,False,0.5126562296826344,-0.1339111772522163
18.368,TARGET_2,0.51394,-0.141744,0.513415,-0.147122,True,0.5133891491001735,-0.141527374929613
18.432,TARGET_2,0.514538,-0.144234,0.526133,-0.156465,True,0.5192725310539924,-0.14944732198605448
18.496,TARGET_2,0.515136,-0.146723,0.526564,-0.138106,True,0.5228433037937741,-0.14653455748627275
18.56,TARGET_2,0.515734,-0.149212,0.50846,-0.141018,True,0.5177602768445437,-0.14587922043406112
18.624,TARGET_2,0.516332,-0.151701,0.518933,-0.15143,True,0.5187036356305469,-0.14954136391169193
18.688,TARGET_2,0.51693,-0.15419,0.503273,-0.162319,True,0.5130704805632277,-0.15610622787664338
18.752,TARGET_2,0.517528,-0.15668,0.516125,-0.141878,True,0.5145454914465645,-0.15211256453641075
18.816,TARGET_2,0.518126,-0.159169,0.525203,-0.139728,True,0.5190640337380094,-0.14862378309265126
18.88,TARGET_2,0.518724,-0.161658,0.533869,-0.1496,True,0.5253596985838568,-0.15022471828614203
18.944,TARGET_2,0.519322,-0.164147,0.528767,-0.16727,True,0.5273346341467381,-0.15817002057790824
19.008,TARGET_2,0.51992,-0.166636,0.538795,-0.182459,True,0.5325279047820779,-0.1691840249602115
19.072,TARGET_2,0.520518,-0.169126,0.511652,-0.183477,True,0.5250656715491223,-0.17653824675381136
19.136,TARGET_2,0.521116,-0.171615,,,False,0.5258922599534468,-0.17960474703640406
19.2,TARGET_2,0.521714,-0.174104,,,False,0.5267188483577713,-0.18267124731899675
19.264,TARGET_2,0.522312,-0.176593,0.530917,-0.192627,True,0.529428119969192,-0.18958471083043218
19.328,TARGET_2,0.52291,-0.179082,0.516672,-0.162605,True,0.5241343922024282,-0.1791031270789273
19.392,TARGET_2,0.523507,-0.181572,0.522923,-0.175301,True,0.5239719000335066,-0.1789849332545081
19.456,TARGET_2,0.524105,-0.184061,0.509557,-0.183719,True,0.5184727803681587,-0.18231912442574244
19.52,TARGET_2,0.524703,-0.18655,,,False,0.5186888263696714,-0.1847559717314363
19.584,TARGET_2,0.525301,-0.189039,,,False,0.5189048723711841,-0.18719281903713014
19.648,TARGET_2,0.525899,-0.191528,0.514884,-0.183864,True,0.5167477007493072,-0.1864001538123135
19.712,TARGET_2,0.526497,-0.194017,0.520239,-0.208866,True,0.5183849110942947,-0.19785846534489498
19.776,TARGET_2,0.527095,-0.196507,0.511163,-0.199656,True,0.5154643760300527,-0.20021563421283908
19.84,TARGET_2,0.527693,-0.198996,0.541394,-0.218913,True,0.5259479916832952,-0.2094047435948088
19.904,TARGET_2,0.528291,-0.201485,,,False,0.5265293701660156,-0.21249823214893573
19.968,TARGET_2,0.528889,-0.203974,0.54004,-0.210409,True,0.5334184549429064,-0.2130632618533212
20.032,TARGET_2,0.529487,-0.206463,0.54924,-0.193876,True,0.540759462642412,-0.20648354103150388
20.096,TARGET_2,0.530085,-0.208953,0.537338,-0.192317,True,0.540115857871698,-0.20212223308252103
20.16,TARGET_2,0.530683,-0.211442,0.537936,-0.223939,True,0.5399453103226383,-0.21209890035116952
20.224,TARGET_2,0.531281,-0.213931,0.512155,-0.201699,True,0.5295569104774588,-0.2094666451778206
20.288,TARGET_2,0.531879,-0.21642,,,False,0.5300135058395657,-0.21167524209565353
20.352,TARGET_2,0.532477,-0.218909,,,False,0.5304701012016727,-0.21388383901348645
20.416,TARGET_2,0.533075,-0.221399,0.523589,-0.20664,True,0.5268264557071729,-0.21081049715623193
20.48,TARGET_2,0.533673,-0.223888,0.542994,-0.205691,True,0.534307563253157,-0.20953056540870563
20.544,TARGET_2,0.534271,-0.226377,0.527082,-0.239829,True,0.5316509948366183,-0.22321888936066933
20.608,TARGET_2,0.534869,-0.228866,0.549774,-0.228522,True,0.5392439964806326,-0.22679409377111837
20.672,TARGET_2,0.535466,-0.231355,0.551624,-0.228343,True,0.5446883686215582,-0.22889520200683908
20.736,TARGET_2,0.536064,-0.233844,0.527156,-0.249955,True,0.5383941174190667,-0.2387279211913773
20.8,TARGET_2,0.536662,-0.236334,0.51852,-0.254079,True,0.5309367778018265,-0.24653509154078593
20.864,TARGET_2,0.53726,-0.238823,,,False,0.531165336084287,-0.24967263575146478
20.928,TARGET_2,0.537858,-0.241312,0.551705,-0.241791,True,0.5412574259389822,-0.2474590173312527
20.992,TARGET_2,0.538456,-0.243801,,,False,0.5420315519379555,-0.2503005801730026
21.056,TARGET_2,0.539054,-0.24629,0.538508,-0.241452,True,0.540601158723278,-0.24714561529337453
21.12,TARGET_2,0.539652,-0.24878,0.533981,-0.268717,True,0.5380592446671546,-0.2580332820607477
21.184,TARGET_2,0.54025,-0.251269,,,False,0.5385388303876423,-0.26100557003125513
21.248,TARGET_2,0.540848,-0.253758,0.544898,-0.242607,True,0.5419505182398912,-0.25332037960585463
21.312,TARGET_2,0.541446,-0.256247,0.539011,-0.261609,True,0.5410353611182187,-0.2582736304558613
21.376,TARGET_2,0.542044,-0.258736,0.541028,-0.26627,True,0.5413590092909415,-0.2630491448866577
21.44,TARGET_2,0.542642,-0.261226,0.541428,-0.279187,True,0.5417108561692776,-0.2711159416954005
21.504,TARGET_2,0.54324,-0.263715,,,False,0.5422417972626647,-0.27407243861078984
21.568,TARGET_2,0.543838,-0.266204,0.551456,-0.252564,True,0.5470023187214833,-0.2651121679351446
21.632,TARGET_2,0.544436,-0.268693,0.533057,-0.272189,True,0.5414355871034562,-0.26946822315836694
21.696,TARGET_2,0.545034,-0.271182,,,False,0.54185046625224,-0.2718818711655458
21.76,TARGET_2,0.545632,-0.273671,0.556291,-0.262381,True,0.5492242192423243,-0.2683840919935041
21.824,TARGET_2,0.54623,-0.276161,,,False,0.5500197152035184,-0.27047441346523166
21.888,TARGET_2,0.546828,-0.27865,,,False,0.5508152111647125,-0.2725647349369592
21.952,TARGET_2,0.547425,-0.281139,0.539135,-0.287959,True,0.5443406044949657,-0.28240780615897937
22.016,TARGET_2,0.548023,-0.283628,,,False,0.5447503591953722,-0.2849094774582212
22.08,TARGET_2,0.548621,-0.286117,0.565115,-0.300734,True,0.5559075104783998,-0.2945866327550651
22.144,TARGET_2,0.549219,-0.288607,0.561348,-0.271973,True,0.5588832769176154,-0.2860551037137643
22.208,TARGET_2,0.549817,-0.291096,0.567773,-0.301348,True,0.5632095100123307,-0.2937335405183071
22.272,TARGET_2,0.550415,-0.293585,0.563491,-0.305753,True,0.5640759864191609,-0.300108433059871
22.336,TARGET_2,0.551013,-0.296074,0.53144,-0.300777,True,0.55182232783288,-0.3020440680633884
22.4,TARGET_2,0.551611,-0.298563,,,False,0.5523117923061603,-0.30477187972057296
22.464,TARGET_2,0.552209,-0.301053,0.542455,-0.290987,True,0.5477712937969237,-0.2994718385859251
22.528,TARGET_2,0.552807,-0.303542,0.568957,-0.300976,True,0.5570036893461396,-0.3014210744411075
22.592,TARGET_2,0.553405,-0.306031,,,False,0.5577136988751723,-0.3036876362911272
22.656,TARGET_2,0.554003,-0.30852,0.564447,-0.294858,True,0.5614119335944794,-0.3004492448653002
22.72,TARGET_2,0.554601,-0.311009,,,False,0.5622855714850498,-0.30241436809288935
22.784,TARGET_2,0.555199,-0.313498,0.539906,-0.322945,True,0.5511666609925079,-0.31395441740916225
22.848,TARGET_2,0.555797,-0.315988,0.564258,-0.335051,True,0.5570554304197888,-0.3246323045822277
22.912,TARGET_2,0.556395,-0.318477,0.573875,-0.336315,True,0.5643103036872209,-0.3311748220633016
22.976,TARGET_2,0.556993,-0.320966,0.540263,-0.324902,True,0.5551782389688417,-0.3305222570812413
23.04,TARGET_2,0.557591,-0.323455,0.549775,-0.335711,True,0.5532352802983167,-0.33434466068421886
23.104,TARGET_2,0.558189,-0.325944,0.547577,-0.327267,True,0.5511230433662725,-0.3333298534639471
23.168,TARGET_2,0.558787,-0.328434,0.539202,-0.321382,True,0.5464553486141208,-0.33025739966506484
23.232,TARGET_2,0.559384,-0.330923,,,False,0.5462756890668208,-0.3326766309171937
23.296,TARGET_2,0.559982,-0.333412,0.550198,-0.337933,True,0.5480880999276777,-0.33647368249817455
23.36,TARGET_2,0.56058,-0.335901,0.567479,-0.350459,True,0.5563856750057535,-0.3439092368051776
23.424,TARGET_2,0.561178,-0.33839,0.56054,-0.334155,True,0.5583174476918825,-0.34155551665241746
23.488,TARGET_2,0.561776,-0.34088,0.552687,-0.360087,True,0.5563472402020219,-0.3504726237149217
23.552,TARGET_2,0.562374,-0.343369,0.556016,-0.357884,True,0.5564216374032338,-0.3551323454378351
23.616,TARGET_2,0.562972,-0.345858,0.551008,-0.349517,True,0.5544730800419274,-0.3546837637380016
23.68,TARGET_2,0.56357,-0.348347,0.573708,-0.365832,True,0.5622096459277068,-0.3607616950144596
23.744,TARGET_2,0.564168,-0.350836,,,False,0.5628326611489767,-0.36370284069774583
23.808,TARGET_2,0.564766,-0.353325,,,False,0.5634556763702465,-0.36664398638103207
23.872,TARGET_2,0.565364,-0.355815,0.569668,-0.342694,True,0.5672001327251746,-0.3545673374425736
23.936,TARGET_2,0.565962,-0.358304,0.575223,-0.34972,True,0.571280125686318,-0.3535236174683113
24.0,TARGET_2,0.56656,-0.360793,0.551103,-0.380672,True,0.5634072755001881,-0.36601431077113916
24.064,TARGET_2,0.567158,-0.363282,0.549212,-0.362095,True,0.5579586459097372,-0.365938844702712
24.128,TARGET_2,0.567756,-0.365771,0.584411,-0.376599,True,0.5686045047938703,-0.37162660817780196
24.192,TARGET_2,0.568354,-0.368261,0.567311,-0.356242,True,0.5685387628182936,-0.3670735815941339
24.256,TARGET_2,0.568952,-0.37075,0.560909,-0.387415,True,0.5659378586087498,-0.3764425832936933
24.32,TARGET_2,0.56955,-0.373239,0.587288,-0.385944,True,0.5746972214460438,-0.3817603550447628
24.384,TARGET_2,0.570148,-0.375728,0.55064,-0.361201,True,0.5657667530756305,-0.3752752304915835
24.448,TARGET_2,0.570746,-0.378217,0.582895,-0.387924,True,0.5727970551799351,-0.3816176505410885
24.512,TARGET_2,0.571343,-0.380707,0.57814,-0.384535,True,0.5753887549527409,-0.38424976080498696
24.576,TARGET_2,0.571941,-0.383196,0.582149,-0.376695,True,0.5786025833923621,-0.382744333897994
24.64,TARGET_2,0.572539,-0.385685,0.56322,-0.384829,True,0.5731332592923314,-0.3849185681890447
24.704,TARGET_2,0.573137,-0.388174,0.590605,-0.374402,True,0.5804439727079358,-0.3821043482762245
24.768,TARGET_2,0.573735,-0.390663,0.586756,-0.407671,True,0.5835649555767096,-0.3933971264578423
24.832,TARGET_2,0.574333,-0.393152,0.559651,-0.395667,True,0.5747962911506549,-0.39578899482665897
24.896,TARGET_2,0.574931,-0.395642,0.56146,-0.389171,True,0.5698760747555275,-0.39466115640730853
24.96,TARGET_2,0.575529,-0.398131,0.559775,-0.407426,True,0.5660486834223253,-0.40108096299355556
25.024,TARGET_2,0.576127,-0.40062,,,False,0.5660982642216034,-0.4035797028001174
25.088,TARGET_2,0.576725,-0.403109,,,False,0.5661478450208814,-0.40607844260667925
25.152,TARGET_2,0.577323,-0.405598,0.59413,-0.404276,True,0.5817954594529549,-0.4061753275927519
25.216,TARGET_2,0.577921,-0.408088,0.565438,-0.415848,True,0.5748452530573659,-0.4118651246273961
25.28,TARGET_2,0.578519,-0.410577,0.583755,-0.40381,True,0.5788436147586143,-0.4099798565512581
25.344,TARGET_2,0.579117,-0.413066,0.577023,-0.396582,True,0.5785019956545896,-0.4059380369025836
25.408,TARGET_2,0.579715,-0.415555,0.564443,-0.42355,True,0.5732593274923569,-0.41413798821150033
25.472,TARGET_2,0.580313,-0.418044,0.573336,-0.400637,True,0.5734593626494959,-0.4101702066667001
25.536,TARGET_2,0.580911,-0.420534,0.564827,-0.402378,True,0.5702078099281814,-0.408263548127547
25.6,TARGET_2,0.581509,-0.423023,0.594619,-0.439209,True,0.5799167073133874,-0.4215599029794538
25.664,TARGET_2,0.580676,-0.420602,0.573644,-0.43385,True,0.577809056171525,-0.4278645021581326
25.728,TARGET_2,0.579843,-0.418181,,,False,0.5782753783239497,-0.43047010882302295
25.792,TARGET_2,0.57901,-0.41576,0.568369,-0.413357,True,0.5737052356590123,-0.42350129299064265
25.856,TARGET_2,0.578178,-0.41334,0.594588,-0.401777,True,0.5827899028746232,-0.41534516803362065
25.92,TARGET_2,0.577345,-0.410919,0.585998,-0.41048,True,0.5845036182421082,-0.41424769040185483
25.984,TARGET_2,0.576512,-0.408498,0.573711,-0.404264,True,0.5806189578293394,-0.41106385537403667
26.048,TARGET_2,0.57568,-0.406077,0.555968,-0.406499,True,0.571105573661979,-0.4099184000173719
26.112,TARGET_2,0.574847,-0.403656,0.564524,-0.393292,True,0.5684485464243466,-0.4039227006074731
26.176,TARGET_2,0.574014,-0.401236,0.582373,-0.381656,True,0.5738260949195114,-0.39546560557097055
26.24,TARGET_2,0.573182,-0.398815,0.579047,-0.3904,True,0.5759468761000393,-0.3935126619685834
26.304,TARGET_2,0.572349,-0.396394,0.589738,-0.412501,True,0.5815276600863644,-0.4010090799085472
26.368,TARGET_2,0.571516,-0.393973,0.584503,-0.397726,True,0.5830112240673796,-0.39994829524655545
26.432,TARGET_2,0.570683,-0.391553,0.573802,-0.384224,True,0.5797066278342186,-0.39391513070911366
26.496,TARGET_2,0.569851,-0.389132,0.576598,-0.377856,True,0.5786845520926247,-0.3875337105704349
26.56,TARGET_2,0.569018,-0.386711,0.577306,-0.398013,True,0.5783006061630886,-0.39143799400253415
26.624,TARGET_2,0.568185,-0.38429,0.577802,-0.368662,True,0.5782427093843026,-0.3823296373532059
26.688,TARGET_2,0.567353,-0.381869,0.550768,-0.393386,True,0.5675006540128087,-0.3863043660996693
26.752,TARGET_2,0.56652,-0.379449,,,False,0.5670986986791974,-0.3859029329470683
26.816,TARGET_2,0.565687,-0.377028,0.578264,-0.385544,True,0.5723133401153324,-0.38552213619290127
26.88,TARGET_2,0.564854,-0.374607,0.5759,-0.384293,True,0.5738033178643863,-0.3847655162630903
26.944,TARGET_2,0.564022,-0.372186,0.54821,-0.357706,True,0.563333218135403,-0.37344974375832607
27.008,TARGET_2,0.563189,-0.369765,0.566077,-0.384896,True,0.5640828081155558,-0.37742390422593586
27.072,TARGET_2,0.562356,-0.367345,0.549148,-0.368461,True,0.5578371353469308,-0.3734107153736476
27.136,TARGET_2,0.561524,-0.364924,0.543483,-0.362418,True,0.5516459768262733,-0.36849290085682745
27.2,TARGET_2,0.560691,-0.362503,0.550519,-0.354106,True,0.5505163835304514,-0.3621009122944308
27.264,TARGET_2,0.559858,-0.360082,0.573621,-0.378831,True,0.5589764046987077,-0.3678477870474522
27.328,TARGET_2,0.559025,-0.357662,0.568453,-0.345993,True,0.5623683130448923,-0.3585701350435603
27.392,TARGET_2,0.558193,-0.355241,0.563439,-0.335451,True,0.5625693850068278,-0.3485126550993586
27.456,TARGET_2,0.55736,-0.35282,0.55654,-0.342869,True,0.5599804252462565,-0.3450792865064103
27.52,TARGET_2,0.556527,-0.350399,0.574618,-0.352795,True,0.5654925165609856,-0.3468828374200438
27.584,TARGET_2,0.555695,-0.347978,0.541621,-0.358226,True,0.5559701429541228,-0.3502533380829555
27.648,TARGET_2,0.554862,-0.345558,0.541854,-0.365412,True,0.5499884597014066,-0.35531106264699625
27.712,TARGET_2,0.554029,-0.343137,0.564567,-0.362636,True,0.5551799108495793,-0.357493893014032
27.776,TARGET_2,0.553196,-0.340716,0.556135,-0.331736,True,0.5551896355507538,-0.34670064508951576
27.84,TARGET_2,0.552364,-0.338295,0.546054,-0.321104,True,0.5512276146584606,-0.33563814852619284
27.904,TARGET_2,0.551531,-0.335874,0.553025,-0.338928,True,0.5514765172622114,-0.33568222688782823
27.968,TARGET_2,0.550698,-0.333454,0.557353,-0.325407,True,0.5533739251747157,-0.33043101552431847
28.032,TARGET_2,0.549866,-0.331033,0.565942,-0.322715,True,0.5580076502442638,-0.3260806448756114
28.096,TARGET_2,0.549033,-0.328612,0.536102,-0.341437,True,0.5491772075754032,-0.3307847664818793
28.16,TARGET_2,0.5482,-0.326191,,,False,0.5484264649578314,-0.32890644178996337
28.224,TARGET_2,0.547368,-0.323771,0.5671,-0.331544,True,0.5571070707495835,-0.3292207785586226
28.288,TARGET_2,0.546535,-0.32135,0.537512,-0.3099,True,0.5485526385899251,-0.3199131215282373
28.352,TARGET_2,0.545702,-0.318929,0.528072,-0.311884,True,0.5397688718253575,-0.31534423695157066
28.416,TARGET_2,0.544869,-0.316508,,,False,0.5386308089558085,-0.31303714916410685
28.48,TARGET_2,0.544037,-0.314087,0.540464,-0.304763,True,0.538947209631216,-0.3078091150372172
28.544,TARGET_2,0.543204,-0.311667,0.555021,-0.329571,True,0.5452764033724525,-0.31578938523641503
28.608,TARGET_2,0.542371,-0.309246,0.54522,-0.305974,True,0.5448683429754366,-0.31065279751810393
28.672,TARGET_2,0.541539,-0.306825,0.534041,-0.291253,True,0.54014468995998,-0.3016329809110821
28.736,TARGET_2,0.540706,-0.304404,0.523556,-0.307145,True,0.5330269160393636,-0.3023436671489084
28.8,TARGET_2,0.539873,-0.301984,0.558347,-0.30511,True,0.5423296950879937,-0.3020628130456092
28.864,TARGET_2,0.53904,-0.299563,0.522756,-0.293087,True,0.5342024429663772,-0.29719856489015
28.928,TARGET_2,0.538208,-0.297142,0.538225,-0.30248,True,0.5351618569530584,-0.2978862271071875
28.992,TARGET_2,0.537375,-0.294721,0.52694,-0.29413,True,0.5313440835632616,-0.29509952204896217
29.056,TARGET_2,0.536542,-0.2923,0.528073,-0.28202,True,0.5293873477493104,-0.2886021484772421
29.12,TARGET_2,0.53571,-0.28988,,,False,0.5282428063308062,-0.28617217952200996
29.184,TARGET_2,0.534877,-0.287459,0.544676,-0.284552,True,0.535633245823522,-0.28413540896919864
29.248,TARGET_2,0.534044,-0.285038,0.550629,-0.269512,True,0.5416968747642343,-0.2764757468533175
29.312,TARGET_2,0.533211,-0.282617,0.550487,-0.262903,True,0.5451149292064528,-0.26932954698616474
29.376,TARGET_2,0.532379,-0.280196,0.529611,-0.293221,True,0.5388443138518083,-0.2771414363376633
29.44,TARGET_2,0.531546,-0.277776,0.521905,-0.286755,True,0.5318450629175153,-0.27955102557559713
29.504,TARGET_2,0.530713,-0.275355,0.529093,-0.280451,True,0.5302684021773416,-0.27865236419853795
29.568,TARGET_2,0.529881,-0.272934,0.522571,-0.282478,True,0.5267085694508603,-0.27895062991453823
29.632,TARGET_2,0.529048,-0.270513,0.534116,-0.279303,True,0.5290356343147391,-0.2779518129954845
