time,target,true_x,true_z,meas_x,meas_z
55.040,TARGET_1,-0.318902,0.421803,-0.312756,0.427917
55.040,TARGET_2,0.414461,0.274956,0.402589,0.262823
55.104,TARGET_1,-0.316422,0.421166,-0.299753,0.411264
55.104,TARGET_2,0.415057,0.272466,0.413707,0.273914
55.168,TARGET_1,-0.313942,0.420529,-0.311195,0.405123
55.168,TARGET_2,0.415653,0.269976,0.433005,0.267578
55.232,TARGET_1,-0.311463,0.419892,-0.310433,0.418870
55.232,TARGET_2,0.416249,0.267487,0.414406,0.255888
55.296,TARGET_1,-0.308983,0.419255,-0.295235,0.430432
55.296,TARGET_2,0.416845,0.264997,0.410238,0.263528
55.360,TARGET_1,-0.306504,0.418619,-0.304633,0.431845
55.360,TARGET_2,0.417441,0.262507,0.399570,0.267756
55.424,TARGET_1,-0.304024,0.417982,-0.313819,0.418939
55.424,TARGET_2,0.418037,0.260018,0.404143,0.275638
55.488,TARGET_1,-0.301545,0.417345,-0.300840,0.416432
55.488,TARGET_2,0.418633,0.257528,0.418118,0.239788
55.552,TARGET_1,-0.299065,0.416708,-0.308847,0.409641
55.552,TARGET_2,0.419229,0.255039,0.417902,0.253894
55.616,TARGET_1,-0.296586,0.416071,-0.307617,0.434101
55.616,TARGET_2,0.419826,0.252549,0.418311,0.249233
55.680,TARGET_1,-0.294106,0.415434,-0.278156,0.414324
55.680,TARGET_2,0.420422,0.250059,0.401301,0.233469
55.744,TARGET_1,-0.291627,0.414797,-0.284066,0.402939
55.744,TARGET_2,0.421018,0.247570,0.403532,0.252970
55.808,TARGET_1,-0.289147,0.414161,-0.273483,0.411483
55.808,TARGET_2,0.421614,0.245080,0.429016,0.239869
55.872,TARGET_1,-0.286668,0.413524,-0.295301,0.404071
55.872,TARGET_2,0.422210,0.242590,0.433071,0.245172
55.936,TARGET_1,-0.284188,0.412887,-0.273439,0.405221
55.936,TARGET_2,0.422806,0.240101,0.403887,0.259096
56.000,TARGET_1,-0.281709,0.412250,-0.262916,0.413059
56.000,TARGET_2,0.423402,0.237611,0.427895,0.239954
56.064,TARGET_1,-0.279229,0.411613,-0.291468,0.429162
56.064,TARGET_2,0.423998,0.235121,0.405214,0.232794
56.128,TARGET_1,-0.276750,0.410976,-0.270452,0.416308
56.128,TARGET_2,0.424594,0.232632,0.421444,0.239041
56.192,TARGET_1,-0.274270,0.410340,-0.278823,0.415346
56.192,TARGET_2,0.425190,0.230142,0.442019,0.238423
56.256,TARGET_1,-0.271791,0.409703,-0.263870,0.392475
56.256,TARGET_2,0.425786,0.227653,0.415400,0.224407
56.320,TARGET_1,-0.269311,0.409066,-0.262535,0.408148
56.320,TARGET_2,0.426382,0.225163,0.411340,0.214397
56.384,TARGET_1,-0.266832,0.408429,-0.267012,0.398877
56.384,TARGET_2,0.426978,0.222673,0.440477,0.215949
56.448,TARGET_1,-0.264352,0.407792,-0.278383,0.403176
56.448,TARGET_2,0.427574,0.220184,0.421509,0.230253
56.512,TARGET_1,-0.261873,0.407155,-0.272077,0.402891
56.512,TARGET_2,0.428170,0.217694,0.422196,0.234132
56.576,TARGET_1,-0.259393,0.406518,-0.258852,0.411177
56.576,TARGET_2,0.428767,0.215204,0.440435,0.221799
56.640,TARGET_1,-0.256913,0.405882,-0.245088,0.418364
56.640,TARGET_2,0.429363,0.212715,0.411670,0.207646
56.704,TARGET_1,-0.254434,0.405245,-0.236116,0.386951
56.704,TARGET_2,0.429959,0.210225,0.428879,0.191276
56.768,TARGET_1,-0.251954,0.404608,-0.246358,0.387019
56.768,TARGET_2,0.430555,0.207735,0.421384,0.226072
56.832,TARGET_1,-0.249475,0.403971,-0.260000,0.423252
56.832,TARGET_2,0.431151,0.205246,0.438744,0.192510
56.896,TARGET_1,-0.246995,0.403334,-0.265965,0.404866
56.896,TARGET_2,0.431747,0.202756,0.425977,0.217522
56.960,TARGET_1,-0.244516,0.402697,-0.230943,0.409686
56.960,TARGET_2,0.432343,0.200266,0.436351,0.181073
57.024,TARGET_1,-0.242036,0.402061,-0.254210,0.413595
57.024,TARGET_2,0.432939,0.197777,0.448021,0.211312
57.088,TARGET_1,-0.239557,0.401424,-0.247983,0.396635
57.088,TARGET_2,0.433535,0.195287,0.450721,0.209435
57.152,TARGET_1,-0.237077,0.400787,-0.227097,0.396997
57.152,TARGET_2,0.434131,0.192798,0.448805,0.185606
57.216,TARGET_1,-0.234598,0.400150,-0.231706,0.384150
57.216,TARGET_2,0.434727,0.190308,0.446853,0.207118
57.280,TARGET_1,-0.232118,0.399513,-0.246796,0.402363
57.280,TARGET_2,0.435323,0.187818,0.424113,0.180078
57.344,TARGET_1,-0.229639,0.398876,-0.222231,0.415862
57.344,TARGET_2,0.435919,0.185329,0.444013,0.185861
57.408,TARGET_1,-0.227159,0.398239,-0.237113,0.386888
57.408,TARGET_2,0.436515,0.182839,0.425011,0.193570
57.472,TARGET_1,-0.224680,0.397603,-0.232168,0.377886
57.472,TARGET_2,0.437111,0.180349,0.439012,0.189770
57.536,TARGET_1,-0.222200,0.396966,-0.233955,0.409087
57.536,TARGET_2,0.437708,0.177860,0.423622,0.186740
57.600,TARGET_1,-0.219721,0.396329,-0.214593,0.382730
57.600,TARGET_2,0.438304,0.175370,0.454481,0.190476
57.664,TARGET_1,-0.217241,0.395692,-0.230808,0.405186
57.664,TARGET_2,0.438900,0.172880,0.423911,0.189726
57.728,TARGET_1,-0.214762,0.395055,-0.226014,0.378200
57.728,TARGET_2,0.439496,0.170391,0.432160,0.167286
57.792,TARGET_1,-0.212282,0.394418,-0.219196,0.390546
57.792,TARGET_2,0.440092,0.167901,0.457464,0.154801
57.856,TARGET_1,-0.209803,0.393782,-0.224340,0.381305
57.856,TARGET_2,0.440688,0.165412,0.451180,0.172350
57.920,TARGET_1,-0.207323,0.393145,-0.224155,0.406052
57.920,TARGET_2,0.441284,0.162922,0.424269,0.154026
57.984,TARGET_1,-0.204844,0.392508,-0.221850,0.377162
57.984,TARGET_2,0.441880,0.160432,0.431335,0.140806
58.048,TARGET_1,-0.202364,0.391871,-0.214700,0.409533
58.048,TARGET_2,0.442476,0.157943,0.458503,0.161911
58.112,TARGET_1,-0.199885,0.391234,-0.193163,0.402914
58.112,TARGET_2,0.443072,0.155453,0.441373,0.165947
58.176,TARGET_1,-0.197405,0.390597,-0.209296,0.392160
58.176,TARGET_2,0.443668,0.152963,0.459305,0.143064
58.240,TARGET_1,-0.194925,0.389960,-0.178206,0.376612
58.240,TARGET_2,0.444264,0.150474,0.452273,0.159367
58.304,TARGET_1,-0.192446,0.389324,-0.176321,0.399859
58.304,TARGET_2,0.444860,0.147984,0.426561,0.164857
58.368,TARGET_1,-0.189966,0.388687,-0.180180,0.391151
58.368,TARGET_2,0.445456,0.145494,0.455526,0.136123
58.432,TARGET_1,-0.187487,0.388050,-0.169543,0.379707
58.432,TARGET_2,0.446052,0.143005,0.441689,0.135072
58.496,TARGET_1,-0.185007,0.387413,-0.178533,0.393151
58.496,TARGET_2,0.446649,0.140515,0.466418,0.124893
58.560,TARGET_1,-0.182528,0.386776,-0.178583,0.371348
58.560,TARGET_2,0.447245,0.138025,0.453414,0.124566
58.624,TARGET_1,-0.180048,0.386139,-0.176928,0.366878
58.624,TARGET_2,0.447841,0.135536,0.452307,0.143125
58.688,TARGET_1,-0.177569,0.385502,-0.174386,0.403398
58.688,TARGET_2,0.448437,0.133046,0.428549,0.114925
58.752,TARGET_1,-0.175089,0.384866,-0.166204,0.383146
58.752,TARGET_2,0.449033,0.130557,0.465911,0.117200
58.816,TARGET_1,-0.172610,0.384229,-0.189686,0.374843
58.816,TARGET_2,0.449629,0.128067,0.467786,0.131113
58.880,TARGET_1,-0.170130,0.383592,-0.162362,0.393223
58.880,TARGET_2,0.450225,0.125577,0.463587,0.107585
58.944,TARGET_1,-0.167651,0.382955,-0.154480,0.401458
58.944,TARGET_2,0.450821,0.123088,0.446462,0.119138
59.008,TARGET_1,-0.165171,0.382318,-0.159515,0.367733
59.008,TARGET_2,0.451417,0.120598,0.448604,0.118993
59.072,TARGET_1,-0.162692,0.381681,-0.166495,0.387201
59.072,TARGET_2,0.452013,0.118108,0.460358,0.128705
59.136,TARGET_1,-0.160212,0.381045,-0.157867,0.380574
59.136,TARGET_2,0.452609,0.115619,0.459439,0.135535
59.200,TARGET_1,-0.157733,0.380408,-0.156657,0.380627
59.200,TARGET_2,0.453205,0.113129,0.436460,0.120867
59.264,TARGET_1,-0.155253,0.379771,-0.146679,0.397813
59.264,TARGET_2,0.453801,0.110639,0.443045,0.100872
59.328,TARGET_1,-0.152774,0.379134,-0.149554,0.396292
59.328,TARGET_2,0.454397,0.108150,0.468762,0.120692
59.392,TARGET_1,-0.150294,0.378497,-0.162243,0.371592
59.392,TARGET_2,0.454993,0.105660,0.453142,0.123387
59.456,TARGET_1,-0.147815,0.377860,-0.158915,0.381159
59.456,TARGET_2,0.455590,0.103171,0.439027,0.114907
59.520,TARGET_1,-0.145335,0.377223,-0.140838,0.359046
59.520,TARGET_2,0.456186,0.100681,0.453490,0.106323
59.584,TARGET_1,-0.142856,0.376587,-0.158074,0.366005
59.584,TARGET_2,0.456782,0.098191,0.442585,0.094566
59.648,TARGET_1,-0.140376,0.375950,-0.126714,0.386198
59.648,TARGET_2,0.457378,0.095702,0.446177,0.082950
59.712,TARGET_1,-0.137896,0.375313,-0.125432,0.361824
59.712,TARGET_2,0.457974,0.093212,0.459101,0.082696
59.776,TARGET_1,-0.135417,0.374676,-0.155052,0.376869
59.776,TARGET_2,0.458570,0.090722,0.444896,0.096723
59.840,TARGET_1,-0.132937,0.374039,-0.124939,0.361243
59.840,TARGET_2,0.459166,0.088233,0.468367,0.106961
59.904,TARGET_1,-0.130458,0.373402,-0.129929,0.386582
59.904,TARGET_2,0.459762,0.085743,0.453228,0.066425
59.968,TARGET_1,-0.127978,0.372766,-0.141551,0.364912
59.968,TARGET_2,0.460358,0.083253,0.451074,0.077310
60.032,TARGET_1,-0.125499,0.372129,-0.137300,0.381475
60.032,TARGET_2,0.460954,0.080764,0.447923,0.076342
60.096,TARGET_1,-0.123019,0.371492,-0.111706,0.352926
60.096,TARGET_2,0.461550,0.078274,0.474599,0.088647
60.160,TARGET_1,-0.120540,0.370855,-0.112954,0.362197
60.160,TARGET_2,0.462146,0.075785,0.447181,0.091401
60.224,TARGET_1,-0.118060,0.370218,-0.108789,0.361223
60.224,TARGET_2,0.462742,0.073295,0.463788,0.068469
60.288,TARGET_1,-0.115581,0.369581,-0.105488,0.352826
60.288,TARGET_2,0.463338,0.070805,0.463935,0.057337
60.352,TARGET_1,-0.113101,0.368944,-0.123605,0.382990
60.352,TARGET_2,0.463934,0.068316,0.456728,0.049539
60.416,TARGET_1,-0.110622,0.368308,-0.094278,0.374765
60.416,TARGET_2,0.464531,0.065826,0.464127,0.065853
60.480,TARGET_1,-0.108142,0.367671,-0.119838,0.375074
60.480,TARGET_2,0.465127,0.063336,0.465541,0.067530
60.544,TARGET_1,-0.105663,0.367034,-0.122444,0.365651
60.544,TARGET_2,0.465723,0.060847,0.449998,0.064763
60.608,TARGET_1,-0.103183,0.366397,-0.084532,0.369382
60.608,TARGET_2,0.466319,0.058357,0.462152,0.043690
60.672,TARGET_1,-0.100704,0.365760,-0.104816,0.363269
60.672,TARGET_2,0.466915,0.055867,0.468360,0.073157
