time,target,true_x,true_z,meas_x,meas_z,ekf_x,ekf_z
43.264,TARGET_2,0.417974,0.236029,0.434108,0.216178,0.42835799197811864,0.2205920439901823
43.328,TARGET_2,0.419427,0.238136,0.425172,0.24086,0.42583289563420723,0.23679750759901044
43.392,TARGET_2,0.420881,0.240244,0.415449,0.255797,0.41773563207249786,0.25258848650152876
43.456,TARGET_2,0.422334,0.242351,0.437167,0.26065,0.4325642680857167,0.2599075222045829
43.52,TARGET_2,0.423787,0.244459,0.415211,0.24492,0.4191602105033563,0.24879235944153866
43.584,TARGET_2,0.425241,0.246566,0.416099,0.266037,0.41667692471780315,0.2631337269612222
43.648,TARGET_2,0.426694,0.248674,0.434521,0.234706,0.43045009310342885,0.24096885331382856
43.712,TARGET_2,0.428147,0.250781,0.443722,0.268795,0.4405241608254293,0.2632586293882562
43.776,TARGET_2,0.4296,0.252889,0.415951,0.256958,0.4216327310182006,0.2588781400200208
43.84,TARGET_2,0.431054,0.254996,0.439253,0.253301,0.43512868255961723,0.25471713322918654
43.904,TARGET_2,0.432507,0.257104,0.436812,0.26429,0.4363656441273895,0.262583714967247
43.968,TARGET_2,0.43396,0.259211,0.415157,0.249191,0.4201163676592587,0.25224821519956986
44.032,TARGET_2,0.435413,0.261319,0.427418,0.255273,0.4256930634514282,0.2546740401044499
44.096,TARGET_2,0.436867,0.263426,0.417928,0.269017,0.4196599404206821,0.26635338338991105
44.16,TARGET_2,0.43832,0.265534,0.454388,0.264599,0.44625755011739937,0.2652394427311929
44.224,TARGET_2,0.439773,0.267641,0.433872,0.270895,0.43673332878168847,0.2700830411753989
44.288,TARGET_2,0.441227,0.269749,0.448907,0.258234,0.4460751128085127,0.260876017296937
44.352,TARGET_2,0.44268,0.271856,0.459879,0.266179,0.45663285423937305,0.2651054217481779
44.416,TARGET_2,0.444133,0.273964,0.46002,0.293575,0.4591565994910124,0.28817237877296786
44.48,TARGET_2,0.445586,0.276071,0.459218,0.292102,0.4591528231958805,0.292202864272324
44.544,TARGET_2,0.44704,0.278179,0.43291,0.264603,0.4389320173910725,0.2708317316591479
44.608,TARGET_2,0.448493,0.280287,0.442306,0.289432,0.44141184957359586,0.28581747324628326
44.672,TARGET_2,0.449946,0.282394,0.432179,0.272046,0.43432567155755614,0.2752688230662339
44.736,TARGET_2,0.451399,0.284502,0.432499,0.285142,0.432837420294967,0.28333118367635574
44.8,TARGET_2,0.452853,0.286609,0.47013,0.298531,0.46129287316690315,0.2956610458181714
44.864,TARGET_2,0.454306,0.288717,0.436866,0.280052,0.44254857253521124,0.28373084297638423
44.928,TARGET_2,0.455759,0.290824,0.460045,0.308738,0.4557758248111329,0.3038761465863736
44.992,TARGET_2,0.457213,0.292932,0.461976,0.281495,0.46057272953564377,0.2864886591807072
45.056,TARGET_2,0.458666,0.295039,0.454468,0.29456,0.4558471125271006,0.29299951983095013
45.12,TARGET_2,0.460119,0.297147,0.45467,0.280964,0.4549861979649709,0.283520998866123
45.184,TARGET_2,0.461572,0.299254,0.448493,0.305261,0.44989107001259604,0.30094804531496183
45.248,TARGET_2,0.463026,0.301362,0.447857,0.296776,0.4482778851307407,0.2980892411489314
45.312,TARGET_2,0.464479,0.303469,0.468032,0.302624,0.46335849658753153,0.301936381905156
45.376,TARGET_2,0.465932,0.305577,0.471281,0.321728,0.4692916115267834,0.3181585503649448
45.44,TARGET_2,0.467385,0.307684,0.463106,0.321118,0.4644344298642694,0.3213404233308621
45.504,TARGET_2,0.468839,0.309792,0.467308,0.295743,0.46666724809105353,0.30144830019100377
45.568,TARGET_2,0.470292,0.311899,0.486128,0.293044,0.48163214638856167,0.2945280914142238
45.632,TARGET_2,0.471745,0.314007,0.491712,0.303544,0.4893539883133824,0.3014177908826126
45.696,TARGET_2,0.473198,0.316114,0.475172,0.298703,0.4785097485191199,0.2992289660841899
45.76,TARGET_2,0.474652,0.318222,0.479447,0.317295,0.47914795867188104,0.313700669696053
45.824,TARGET_2,0.476105,0.320329,0.482268,0.321538,0.4814515915988687,0.32040857122214095
45.888,TARGET_2,0.477558,0.322437,0.495435,0.32426,0.49211068484925896,0.323997413730995
45.952,TARGET_2,0.479012,0.324544,0.466675,0.308302,0.4725835124296339,0.3119572305409236
46.016,TARGET_2,0.480465,0.326652,0.470343,0.319466,0.47080847882788474,0.31811402197975275
46.08,TARGET_2,0.481918,0.328759,0.493169,0.334208,0.4878181693695046,0.3312342677273876
46.144,TARGET_2,0.483371,0.330867,0.501371,0.323355,0.49820112350022144,0.32540201687383824
46.208,TARGET_2,0.484825,0.332974,0.495313,0.313088,0.4960121955816733,0.3157299326263805
46.272,TARGET_2,0.486278,0.335082,0.47802,0.344439,0.48213267506490826,0.33883806452486986
46.336,TARGET_2,0.487731,0.337189,0.483749,0.33255,0.4833307470637753,0.33448384010591653
46.4,TARGET_2,0.489184,0.339297,0.472892,0.326956,0.47530265427636925,0.32889671313327434
46.464,TARGET_2,0.490638,0.341404,0.479475,0.334128,0.4784537537908369,0.333301979936433
46.528,TARGET_2,0.492091,0.343512,0.497456,0.323531,0.4930345137265267,0.325645005933853
46.592,TARGET_2,0.493544,0.345619,0.492128,0.338449,0.49229924641212186,0.3359175764169587
46.656,TARGET_2,0.494998,0.347727,0.502833,0.332827,0.5003576336022376,0.3336890512714795
46.72,TARGET_2,0.496451,0.349834,0.503262,0.335378,0.5025675326661535,0.3351933188401817
46.784,TARGET_2,0.497904,0.351942,0.505579,0.362205,0.5047908971461258,0.35714232648089117
46.848,TARGET_2,0.499357,0.354049,0.49463,0.359183,0.49690941528297466,0.35968279691539856
46.912,TARGET_2,0.500811,0.356157,0.51847,0.355375,0.5134702879842565,0.35695677341413123
46.976,TARGET_2,0.502264,0.358264,0.521473,0.348686,0.5196262566496378,0.35081377999389546
47.04,TARGET_2,0.503717,0.360372,0.486273,0.345058,0.49406581151606654,0.3463900027788053
47.104,TARGET_2,0.50517,0.362479,0.510786,0.352419,0.5068591878255463,0.3512670618358887
47.168,TARGET_2,0.506624,0.364587,0.50654,0.350643,0.506609903683395,0.3509431845245447
47.232,TARGET_2,0.508077,0.366695,0.504613,0.358787,0.5050661364826896,0.35741101168648903
47.296,TARGET_2,0.50953,0.368802,0.495375,0.380835,0.49759721312399374,0.37665363307368893
47.36,TARGET_2,0.510984,0.37091,0.508323,0.351215,0.5058615227903329,0.3570449076014262
47.424,TARGET_2,0.512437,0.373017,0.49823,0.381321,0.5000002774222441,0.37673069959363875
47.488,TARGET_2,0.51389,0.375125,0.50389,0.388312,0.502972141286639,0.38681709079109616
47.552,TARGET_2,0.515343,0.377232,0.525675,0.367417,0.5205018162084004,0.37211478889822136
47.616,TARGET_2,0.516797,0.37934,0.508176,0.389019,0.51112942896014,0.38599444815778633
47.68,TARGET_2,0.51825,0.381447,0.514182,0.381733,0.51351393775112,0.3832426333462128
47.744,TARGET_2,0.519703,0.383555,0.516215,0.382776,0.5156267226931168,0.38334684628383064
47.808,TARGET_2,0.521156,0.385662,0.531913,0.396826,0.5282088909255538,0.3946734991720056
47.872,TARGET_2,0.52261,0.38777,0.529484,0.38467,0.5292412501863808,0.3873561488985351
47.936,TARGET_2,0.524063,0.389877,0.509489,0.402852,0.5142033768197187,0.4001206315290009
48.0,TARGET_2,0.525516,0.391985,0.509198,0.375592,0.510322666625218,0.3809919024760439
48.064,TARGET_2,0.526969,0.394092,0.535785,0.400226,0.5298773415600285,0.3964875950329774
48.128,TARGET_2,0.528423,0.3962,0.534584,0.387398,0.5334989328816688,0.3896603462740198
48.192,TARGET_2,0.529876,0.398307,0.518698,0.417282,0.5222760104397469,0.4120651736738952
48.256,TARGET_2,0.531329,0.400415,0.52616,0.413059,0.5253323084628737,0.41374553476955966
48.32,TARGET_2,0.532783,0.402522,0.53094,0.392919,0.5296581754225557,0.3977454575453725
48.384,TARGET_2,0.534236,0.40463,0.534022,0.421823,0.5331247085097298,0.4172987976968773
48.448,TARGET_2,0.535689,0.406737,0.52081,0.404272,0.5236823165498713,0.40750423091366567
48.512,TARGET_2,0.537142,0.408845,0.551119,0.399366,0.5447172869541383,0.401307506869581
48.576,TARGET_2,0.538596,0.410952,0.547981,0.399353,0.5472191292862,0.3998255010712371
48.64,TARGET_2,0.540049,0.41306,0.531541,0.412957,0.5352801488019112,0.4103484954518002
48.704,TARGET_2,0.541502,0.415167,0.544278,0.434717,0.5423525350465687,0.43035419780976436
48.768,TARGET_2,0.542955,0.417275,0.533797,0.421598,0.5358438923149852,0.42420620480780086
48.832,TARGET_2,0.544409,0.419382,0.559462,0.418111,0.5540441461168689,0.41995073219803175
48.896,TARGET_2,0.545862,0.42149,0.549094,0.4312,0.5503899827649852,0.4293625595060371
48.96,TARGET_2,0.547315,0.423597,0.532008,0.436142,0.5363962182085213,0.4353088942917149
49.024,TARGET_2,0.548769,0.425705,0.534621,0.434724,0.5350979311647703,0.4354478371237507
49.088,TARGET_2,0.550222,0.427812,0.54489,0.426919,0.5426407085832708,0.42912408664603746
49.152,TARGET_2,0.551675,0.42992,0.53183,0.417344,0.5343188515196664,0.41980923184226565
49.216,TARGET_2,0.553128,0.432027,0.566361,0.437722,0.5589443573683481,0.43426569020496925
49.28,TARGET_2,0.554582,0.434135,0.549719,0.426606,0.5518853101851641,0.42850729411159355
49.344,TARGET_2,0.556035,0.436242,0.555728,0.427644,0.5548430809201383,0.4279891158224368
49.408,TARGET_2,0.554136,0.434526,0.569757,0.423751,0.5662653782051632,0.4247632349292381
49.472,TARGET_2,0.552237,0.432809,0.567443,0.447617,0.5672807707264113,0.4432317872670263
49.536,TARGET_2,0.550338,0.431092,0.565868,0.411527,0.5661279935330852,0.4183124103474903
49.6,TARGET_2,0.548438,0.429376,0.566981,0.435998,0.5668331790871282,0.43227754788243267
49.664,TARGET_2,0.546539,0.427659,0.562725,0.419344,0.5636469702549698,0.4220517294085842
49.728,TARGET_2,0.54464,0.425942,0.531519,0.433283,0.5390637413709467,0.4307739530242752
49.792,TARGET_2,0.542741,0.424226,0.532307,0.425779,0.5338645637732273,0.42675766638868745
49.856,TARGET_2,0.540842,0.422509,0.542423,0.41242,0.5403258416783545,0.4151332402277116
49.92,TARGET_2,0.538943,0.420792,0.545554,0.43756,0.5443980097791936,0.43278727130231964
49.984,TARGET_2,0.537044,0.419076,0.556018,0.406459,0.5531916869993312,0.4118576331004551
50.048,TARGET_2,0.535145,0.417359,0.525627,0.429718,0.5320733760141687,0.42563925982264983
50.112,TARGET_2,0.533246,0.415642,0.539378,0.421205,0.5376387062719228,0.42209785994494836
50.176,TARGET_2,0.531346,0.413926,0.526209,0.430752,0.5289170111170185,0.4288793323544538
50.24,TARGET_2,0.529447,0.412209,0.531107,0.412879,0.5304877414176836,0.41609516817429626
50.304,TARGET_2,0.527548,0.410492,0.534771,0.392771,0.5335253896670661,0.3970120167903407
50.368,TARGET_2,0.525649,0.408776,0.507116,0.410777,0.5130714574985198,0.40704531517158143
50.432,TARGET_2,0.52375,0.407059,0.52086,0.406666,0.5189138345429304,0.4063106445814482
50.496,TARGET_2,0.521851,0.405342,0.531414,0.424919,0.5286253268504413,0.4210039924756098
50.56,TARGET_2,0.519952,0.403626,0.529381,0.422255,0.5292780282941126,0.42223737786251697
50.624,TARGET_2,0.518053,0.401909,0.511869,0.418708,0.515920466736463,0.41944640125115146
50.688,TARGET_2,0.516154,0.400192,0.498876,0.39344,0.5025694571173915,0.3983476312312411
50.752,TARGET_2,0.514254,0.398476,0.521015,0.38659,0.5164936654453951,0.3882635686009993
50.816,TARGET_2,0.512355,0.396759,0.524807,0.408372,0.522897327297457,0.4036408805609322
50.88,TARGET_2,0.510456,0.395042,0.521813,0.376706,0.5218691154472657,0.38174933031339653
50.944,TARGET_2,0.508557,0.393325,0.527834,0.4046,0.5264628841981777,0.3993224924261103
51.008,TARGET_2,0.506658,0.391609,0.498443,0.37855,0.5048421610691067,0.3823039628499362
51.072,TARGET_2,0.504759,0.389892,0.487099,0.389224,0.4910855426893169,0.38701513674230403
51.136,TARGET_2,0.50286,0.388175,0.512082,0.395625,0.5071983187030727,0.393580423499047
51.2,TARGET_2,0.500961,0.386459,0.518509,0.404061,0.5159354856101908,0.4019858200644611
51.264,TARGET_2,0.499062,0.384742,0.481682,0.383097,0.489574072927967,0.3867614600486823
51.328,TARGET_2,0.497162,0.383025,0.478012,0.395795,0.48068796311712514,0.39351120541539375
51.392,TARGET_2,0.495263,0.381309,0.489762,0.370455,0.487461034788017,0.3747944832596135
51.456,TARGET_2,0.493364,0.379592,0.489883,0.391134,0.4893058803670808,0.3872319040523194
51.52,TARGET_2,0.491465,0.377875,0.493172,0.369165,0.49213093429379673,0.3725012128177918
51.584,TARGET_2,0.489566,0.376159,0.480003,0.376964,0.48273717770914704,0.37539837202857895
51.648,TARGET_2,0.487667,0.374442,0.478893,0.385328,0.4797609025365131,0.3829028119245635
51.712,TARGET_2,0.485768,0.372725,0.474141,0.365514,0.47528248276988894,0.3686976430989055
51.776,TARGET_2,0.483869,0.371009,0.464801,0.377333,0.46715467437225483,0.37495317889264257
51.84,TARGET_2,0.48197,0.369292,0.501233,0.364501,0.493184389513447,0.36648078813727564
51.904,TARGET_2,0.48007,0.367575,0.465466,0.358516,0.47178446032905197,0.3594996148207317
51.968,TARGET_2,0.478171,0.365859,0.461666,0.372293,0.46394471507650337,0.3690693555744364
52.032,TARGET_2,0.476272,0.364142,0.462915,0.364818,0.4630397173744801,0.36535745368154837
52.096,TARGET_2,0.474373,0.362425,0.480564,0.358064,0.47635687409302635,0.35930191689228064
52.16,TARGET_2,0.472474,0.360709,0.462428,0.367433,0.46563538999865167,0.36534432387387605
52.224,TARGET_2,0.470575,0.358992,0.466054,0.34695,0.46573288549338165,0.35035342493706906
52.288,TARGET_2,0.468676,0.357275,0.47331,0.370478,0.4715936653588537,0.3659741015423388
52.352,TARGET_2,0.466777,0.355559,0.472564,0.370204,0.47238149407833263,0.3694009303450614
52.416,TARGET_2,0.464878,0.353842,0.454676,0.373634,0.458856422879117,0.3727702957294363
52.48,TARGET_2,0.462978,0.352125,0.469094,0.360355,0.4666295881508738,0.3629823937649999
52.544,TARGET_2,0.461079,0.350409,0.466236,0.359814,0.46625926484121666,0.3602651148197749
52.608,TARGET_2,0.45918,0.348692,0.472502,0.351361,0.4709194208040613,0.35293272863027886
52.672,TARGET_2,0.457281,0.346975,0.464065,0.347812,0.46551858435507965,0.34836634099138475
52.736,TARGET_2,0.455382,0.345259,0.445781,0.343769,0.45016613354221674,0.3439908263403604
52.8,TARGET_2,0.453483,0.343542,0.461398,0.349965,0.4587005949405219,0.3482422742854259
52.864,TARGET_2,0.451584,0.341825,0.44135,0.354867,0.44532339290916384,0.3530597656260103
52.928,TARGET_2,0.449685,0.340109,0.454397,0.354803,0.4522525431950833,0.35432221625178073
52.992,TARGET_2,0.447786,0.338392,0.429319,0.333843,0.4343668644428529,0.3375190301037982
53.056,TARGET_2,0.445886,0.336675,0.43295,0.33471,0.43301367358740017,0.3344883361999793
53.12,TARGET_2,0.443987,0.334959,0.450786,0.341943,0.4466113257941532,0.3399278184062791
53.184,TARGET_2,0.442088,0.333242,0.436432,0.318581,0.4385036299191987,0.3223462757687459
53.248,TARGET_2,0.440189,0.331525,0.456109,0.31762,0.4518544465448713,0.31781101871919365
53.312,TARGET_2,0.43829,0.329808,0.454503,0.329473,0.45384542258501864,0.3264444853904949
53.376,TARGET_2,0.436391,0.328092,0.428188,0.346703,0.4342037650560275,0.34225130724022135
53.44,TARGET_2,0.434492,0.326375,0.452879,0.307265,0.4482581969760531,0.31437976207874047
53.504,TARGET_2,0.432593,0.324658,0.430755,0.317534,0.43463996488032236,0.3160762918463067
53.568,TARGET_2,0.430694,0.322942,0.44412,0.336316,0.44197500223073305,0.33183266889224494
53.632,TARGET_2,0.428794,0.321225,0.421639,0.321148,0.4262424807645069,0.3230772439691107
53.696,TARGET_2,0.426895,0.319508,0.443404,0.338113,0.4395037994522519,0.33497725968886227
53.76,TARGET_2,0.424996,0.317792,0.431066,0.316407,0.4328750820760883,0.3201456963720266
53.824,TARGET_2,0.423097,0.316075,0.429316,0.308937,0.4299258761735645,0.3107280491125763
53.888,TARGET_2,0.421198,0.314358,0.424925,0.300173,0.4258013764769208,0.30156603198211956
53.952,TARGET_2,0.419299,0.312642,0.429624,0.302518,0.4285360283685753,0.3015289114255473
54.016,TARGET_2,0.4174,0.310925,0.413056,0.302453,0.4164156839747271,0.3014601228713554
54.08,TARGET_2,0.415501,0.309208,0.412061,0.317685,0.41301196959837566,0.31380483391740266
54.144,TARGET_2,0.413602,0.307492,0.402532,0.326563,0.40502776588795536,0.3237243359108664
54.208,TARGET_2,0.411702,0.305775,0.420109,0.291022,0.41622890175381977,0.2977734965129829
54.272,TARGET_2,0.409803,0.304058,0.395939,0.314278,0.40054406698781797,0.3101526492976725
54.336,TARGET_2,0.407904,0.302342,0.393776,0.314537,0.3952422745053403,0.31327032166667246
54.4,TARGET_2,0.4085,0.299852,0.397149,0.295219,0.39633202879324664,0.2986520314356972
54.464,TARGET_2,0.409096,0.297362,0.400374,0.316758,0.3994683904375413,0.31262494525224255
54.528,TARGET_2,0.409692,0.294873,0.414619,0.283556,0.4107038939978878,0.28958542577680185
54.592,TARGET_2,0.410288,0.292383,0.410318,0.295032,0.41024961921813274,0.2934078541822725
54.656,TARGET_2,0.410885,0.289893,0.39466,0.278162,0.39780782726822894,0.2806426993206594
54.72,TARGET_2,0.411481,0.287404,0.427895,0.283544,0.42085234453736653,0.28260108858370186
54.784,TARGET_2,0.412077,0.284914,0.404725,0.286222,0.4083425440986643,0.28498591614375945
54.848,TARGET_2,0.412673,0.282425,0.407035,0.272521,0.4070382869442764,0.2746592728861396
54.912,TARGET_2,0.413269,0.279935,0.414179,0.294166,0.4125887718104269,0.28981072677909003
54.976,TARGET_2,0.413865,0.277445,0.417111,0.270887,0.41582397262240245,0.2747351074167665
55.04,TARGET_2,0.414461,0.274956,0.402589,0.262823,0.4053055459056456,0.2646249808154534
55.104,TARGET_2,0.415057,0.272466,0.413707,0.273914,0.4116409134709729,0.27145205323237465
55.168,TARGET_2,0.415653,0.269976,0.433005,0.267578,0.427961037699459,0.26829743711760845
55.232,TARGET_2,0.416249,0.267487,0.414406,0.255888,0.4173085270100701,0.25798465184142716
55.296,TARGET_2,0.416845,0.264997,0.410238,0.263528,0.41172310410046564,0.2617785148758411
55.36,TARGET_2,0.417441,0.262507,0.39957,0.267756,0.40226761353658363,0.2660099444686052
55.424,TARGET_2,0.418037,0.260018,0.404143,0.275638,0.4037214612317502,0.2734404914459526
55.488,TARGET_2,0.418633,0.257528,0.418118,0.239788,0.4143374674513251,0.24666473127927788
55.552,TARGET_2,0.419229,0.255039,0.417902,0.253894,0.416926788724106,0.2518313127190652
55.616,TARGET_2,0.419826,0.252549,0.418311,0.249233,0.4178157922190398,0.24938970963246582
55.68,TARGET_2,0.420422,0.250059,0.401301,0.233469,0.4047127584202891,0.23603320290534535
55.744,TARGET_2,0.421018,0.24757,0.403532,0.25297,0.4036655916035314,0.2487576348871411
55.808,TARGET_2,0.421614,0.24508,0.429016,0.239869,0.4230009832574554,0.241672914827344
55.872,TARGET_2,0.42221,0.24259,0.433071,0.245172,0.43072699889757515,0.24436720611968224
55.936,TARGET_2,0.422806,0.240101,0.403887,0.259096,0.41023147701644175,0.25579715677151116
56.0,TARGET_2,0.423402,0.237611,0.427895,0.239954,0.4236643023477902,0.2434205521856315
56.064,TARGET_2,0.423998,0.235121,0.405214,0.232794,0.4092472932635573,0.2345081293863981
56.128,TARGET_2,0.424594,0.232632,0.421444,0.239041,0.41852046057349185,0.23776284683151938
56.192,TARGET_2,0.42519,0.230142,0.442019,0.238423,0.4365596380549472,0.23834754815247888
56.256,TARGET_2,0.425786,0.227653,0.4154,0.224407,0.42011061095258756,0.22690692490980324
56.32,TARGET_2,0.426382,0.225163,0.41134,0.214397,0.4130425792415175,0.21625357790149796
56.384,TARGET_2,0.426978,0.222673,0.440477,0.215949,0.4340033768894734,0.21549721054218787
56.448,TARGET_2,0.427574,0.220184,0.421509,0.230253,0.4244007047899007,0.2267654994587708
56.512,TARGET_2,0.42817,0.217694,0.422196,0.234132,0.4227474369644457,0.23254641451456626
56.576,TARGET_2,0.428767,0.215204,0.440435,0.221799,0.4362452630213039,0.22415940058890427
56.64,TARGET_2,0.429363,0.212715,0.41167,0.207646,0.4171609871460198,0.21053498124943262
56.704,TARGET_2,0.429959,0.210225,0.428879,0.191276,0.42581300643863584,0.19450512834332484
56.768,TARGET_2,0.430555,0.207735,0.421384,0.226072,0.42240504607203866,0.21889224324575965
56.832,TARGET_2,0.431151,0.205246,0.438744,0.19251,0.43467472986983263,0.19779851040426732
56.896,TARGET_2,0.431747,0.202756,0.425977,0.217522,0.4280054500344767,0.21297431625292046
56.96,TARGET_2,0.432343,0.200266,0.436351,0.181073,0.4340507282025882,0.18735646685175866
57.024,TARGET_2,0.432939,0.197777,0.448021,0.211312,0.4448478160170166,0.2059488269845849
57.088,TARGET_2,0.433535,0.195287,0.450721,0.209435,0.4493980529745272,0.20882222441387502
57.152,TARGET_2,0.434131,0.192798,0.448805,0.185606,0.4487506029986386,0.1902805747698895
57.216,TARGET_2,0.434727,0.190308,0.446853,0.207118,0.4473303745788058,0.20332739798960325
57.28,TARGET_2,0.435323,0.187818,0.424113,0.180078,0.42926079560374475,0.1844039885120054
57.344,TARGET_2,0.435919,0.185329,0.444013,0.185861,0.4404518371733875,0.184978450878668
57.408,TARGET_2,0.436515,0.182839,0.425011,0.19357,0.4285241882048512,0.19125791115772903
57.472,TARGET_2,0.437111,0.180349,0.439012,0.18977,0.43649524301394876,0.18986752587231498
57.536,TARGET_2,0.437708,0.17786,0.423622,0.18674,0.42651248323609214,0.18700143970301145
57.6,TARGET_2,0.438304,0.17537,0.454481,0.190476,0.4479665309224743,0.18972131799095948
57.664,TARGET_2,0.4389,0.17288,0.423911,0.189726,0.42949287338617465,0.18948195540924237
57.728,TARGET_2,0.439496,0.170391,0.43216,0.167286,0.43130133968486317,0.17147990749014333
57.792,TARGET_2,0.440092,0.167901,0.457464,0.154801,0.4511615630738712,0.15757219633476785
57.856,TARGET_2,0.440688,0.165412,0.45118,0.17235,0.4511396065458225,0.16858886245451468
57.92,TARGET_2,0.441284,0.162922,0.424269,0.154026,0.43036372182476845,0.1563320262150695
57.984,TARGET_2,0.44188,0.160432,0.431335,0.140806,0.43084168735225725,0.14303222236119448
58.048,TARGET_2,0.442476,0.157943,0.458503,0.161911,0.45219361719270373,0.15731439920750062
58.112,TARGET_2,0.443072,0.155453,0.441373,0.165947,0.4438976566267551,0.16392895300557767
58.176,TARGET_2,0.443668,0.152963,0.459305,0.143064,0.4556195594381074,0.14709977762061444
58.24,TARGET_2,0.444264,0.150474,0.452273,0.159367,0.45304468333359665,0.15640683912893188
58.304,TARGET_2,0.44486,0.147984,0.426561,0.164857,0.4327631935314726,0.16295896923105332
58.368,TARGET_2,0.445456,0.145494,0.455526,0.136123,0.4500793214449013,0.14144853739039562
58.432,TARGET_2,0.446052,0.143005,0.441689,0.135072,0.44353164800972433,0.1356370169624136
58.496,TARGET_2,0.446649,0.140515,0.466418,0.124893,0.4610025601791051,0.1263486430539901
58.56,TARGET_2,0.447245,0.138025,0.453414,0.124566,0.4551075722226288,0.12404521484106013
58.624,TARGET_2,0.447841,0.135536,0.452307,0.143125,0.4529380166191098,0.13863802943582984
58.688,TARGET_2,0.448437,0.133046,0.428549,0.114925,0.43413211086881487,0.11925522671434767
58.752,TARGET_2,0.449033,0.130557,0.465911,0.1172,0.458488092169127,0.11690322230661768
58.816,TARGET_2,0.449629,0.128067,0.467786,0.131113,0.46565283849634204,0.1277027540152
58.88,TARGET_2,0.450225,0.125577,0.463587,0.107585,0.46407382921752327,0.1112868539622234
58.944,TARGET_2,0.450821,0.123088,0.446462,0.119138,0.45054297854311687,0.11691973289052365
59.008,TARGET_2,0.451417,0.120598,0.448604,0.118993,0.449040080455578,0.11820003357670972
59.072,TARGET_2,0.452013,0.118108,0.460358,0.128705,0.4577204413159751,0.12641519094974843
59.136,TARGET_2,0.452609,0.115619,0.459439,0.135535,0.4590510007552103,0.13383320080512107
59.2,TARGET_2,0.453205,0.113129,0.43646,0.120867,0.441738580307819,0.12364262306683833
59.264,TARGET_2,0.453801,0.110639,0.443045,0.100872,0.4427273748228673,0.10515795187200565
59.328,TARGET_2,0.454397,0.10815,0.468762,0.120692,0.4627243219345282,0.11698100972164859
59.392,TARGET_2,0.454993,0.10566,0.453142,0.123387,0.45538106370948356,0.12198058182469679
59.456,TARGET_2,0.45559,0.103171,0.439027,0.114907,0.4428731277251303,0.11633660806302629
59.52,TARGET_2,0.456186,0.100681,0.45349,0.106323,0.4510320170179389,0.10809073533440597
59.584,TARGET_2,0.456782,0.098191,0.442585,0.094566,0.4446099576568746,0.09678852545983634
59.648,TARGET_2,0.457378,0.095702,0.446177,0.08295,0.44586596295242,0.0849145712073671
59.712,TARGET_2,0.457974,0.093212,0.459101,0.082696,0.45613221653474956,0.08211952920481284
59.776,TARGET_2,0.45857,0.090722,0.444896,0.096723,0.4475037932211579,0.09301394874153196
59.84,TARGET_2,0.459166,0.088233,0.468367,0.106961,0.4635058651704253,0.10384101455671338
59.904,TARGET_2,0.459762,0.085743,0.453228,0.066425,0.4557872854892607,0.07373764823273729
59.968,TARGET_2,0.460358,0.083253,0.451074,0.07731,0.4522441239444044,0.07567925779115996
60.032,TARGET_2,0.460954,0.080764,0.447923,0.076342,0.44897867169765915,0.0755143007751961
60.096,TARGET_2,0.46155,0.078274,0.474599,0.088647,0.46867921398532764,0.08544408520770859
60.16,TARGET_2,0.462146,0.075785,0.447181,0.091401,0.45218752949213087,0.0901647889714195
60.224,TARGET_2,0.462742,0.073295,0.463788,0.068469,0.4611813647146299,0.07268189730090109
60.288,TARGET_2,0.463338,0.070805,0.463935,0.057337,0.4634426559802165,0.05973507249342995
60.352,TARGET_2,0.463934,0.068316,0.456728,0.049539,0.4584273300335807,0.05064233951169356
60.416,TARGET_2,0.464531,0.065826,0.464127,0.065853,0.46288008685555904,0.06185917791854138
60.48,TARGET_2,0.465127,0.063336,0.465541,0.06753,0.46496387611161416,0.06592906450516706
60.544,TARGET_2,0.465723,0.060847,0.449998,0.064763,0.4535265326900576,0.0647933801607609
60.608,TARGET_2,0.466319,0.058357,0.462152,0.04369,0.46026470215885124,0.0475232182005117
60.672,TARGET_2,0.466915,0.055867,0.46836,0.073157,0.46647194540477377,0.06737557658185346
